BI,BS,CE,CH,CM,GC,GR,MA,ME,PH,BC,CO,BP,TCV,IN,ODY,AASG,EL,PO,CRPPhb,MX,BM,DIA,AI
5.46442441100115,0.0,0.9432699092045077,103.47796154295165,10.003502046106675,0.0,3.8037517720274336,0.0,5.5033018003114265,113.26752319968783,0.0,0.0,0.0,0.0,0.0,0.8020856526977622,15.07945546911331,29.131329546996625,1.6586003188894156,19.485107847845065,74.16060695112601,66.2367974302041,3.847066023154903,119.17205991953588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.489346768978809,1.2204308572332665,0.19398422353132627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.44899875205889,49.20193694813504,90.42966699297878,342.00532658601367,125.40884824765101,115.89804875293875,59.808931215490304,0.0,38.77381682183827,336.4605864455785,0.0,14.971409409086482,26.003588011465936,0.0,88.27311821335164,31.34557654102224,141.4615300560947,201.439194996709,9.943679651365402,80.93521740745997,304.4611426064784,249.43563026392997,17.127700526924496,325.30532432022915
112.08113849925559,164.12972104003444,313.41820060170215,1048.0355993319376,404.05760626156746,440.60684927284393,203.727171332157,47.689767372069184,275.83478694258747,1002.2354653355234,41.181756887573634,118.96702526088737,127.22992909510847,8.080401516974321,366.35053711220866,88.78175023145741,433.2302392406795,588.0321504309655,24.613656226060368,283.5701799803496,881.2233693511431,719.0921558953376,40.93488239192957,932.5038772055792
197.29116431622575,301.3018053337027,572.8088126924744,1799.6791472829202,720.2550782322965,827.4571946105237,369.004290568082,264.64754782090733,562.9992479872955,1698.8730562442076,183.30967563867242,255.951717526003,255.2731085446942,88.72501067414053,703.232101291922,153.32789416010888,759.2811682994832,1011.5397908402845,39.81746265808193,509.1803089333222,1494.9569973125197,1215.2206777766621,64.7226530061269,1554.5091542907803
223.31201058173667,351.6011895605001,661.5607114266373,1999.363790976726,822.4410436847655,966.5882699248447,423.7680989748358,362.6802417019354,666.2740403735785,1873.3712183551993,264.55765451958484,314.72889219939884,306.95924883199183,128.15797782327223,828.3128760108523,174.11030992242334,860.9574537784006,1136.9802516462207,43.711512857489815,577.1835165417621,1660.0048498881479,1345.248912726129,70.033558425714,1698.7854350884604
235.20125282628473,367.829137623375,696.5765143610819,2114.224044706853,864.8283939280041,1019.6062321653261,446.56888841328896,422.29039913814955,717.3696241207905,1981.1024886927073,287.8775786128842,334.47625677388544,324.31729455224956,150.15990650008794,875.3576178560663,181.38053964635122,903.7860407161925,1192.0485644905434,45.36725198087958,612.3880720459376,1746.37329751602,1416.2059826775035,72.68634472971831,1795.4607968735238
247.09049507083273,384.05708568624993,731.5923172955262,2229.08429843698,907.2157441712424,1072.6241944058077,469.36967785174227,481.900556574364,768.4652078680024,2088.8337590302153,311.19750270618323,354.2236213483723,341.67534027250736,172.16183517690365,922.4023597012801,188.65076937027908,946.6146276539848,1247.1168773348659,47.022991104269344,647.5926275501131,1832.7417451438928,1487.1630526288775,75.33913103372265,1892.1361586585883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437.94855812596717,629.8523279802736,1281.5421783548572,4124.404581341192,1578.2780324035898,1900.4374053901836,830.4941000808275,1469.1851799644917,1596.4365030694908,3879.3623409028505,654.7004219295892,655.4364029444406,606.5109318049925,533.2850041534973,1655.2328418079996,300.5770625666237,1626.3304223715666,2126.4891468260794,73.36794785125126,1221.5718713227677,3243.410917868872,2651.655355782787,118.48059872339773,3511.332665718695
369.78652052570027,521.6340868755601,1074.4251773159262,3518.003025842661,1326.216274137758,1590.7903376229015,698.2846221007042,1276.0019077492036,1359.2076711261889,3316.936880859929,537.3816529416174,544.8174880383197,503.9270468438048,461.4617293960168,1384.8840769400872,249.99429820045881,1367.106398458597,1790.3870932092611,61.52682083732947,1038.7934747024244,2752.8536382141883,2254.5132305991224,99.94460689517865,3009.293170243957
241.99323705437936,324.53044434980103,692.7846361591362,2360.5339205308333,857.5235758666998,1025.0135782432028,453.4273404999203,937.6793550404525,925.9766934647935,2236.0256566581797,344.2950089339762,349.4085229039884,320.4502983875165,337.7793250672977,893.6875862719678,155.82965354280128,882.4574581922258,1157.3068592780594,38.77535855118405,695.6671004072929,1817.3917947492841,1494.8701433402518,63.78180162012042,2036.322786942534
127.29846089313351,156.4530404234518,358.12421550832903,1290.7413661506469,442.5558476100356,532.8855465909107,236.93311785938292,626.6485023009297,536.9191681620763,1228.5236911168452,193.95437695786612,185.24381496521792,165.09674247591332,226.28019866465544,468.3328151768943,73.8188908057381,451.64980196778026,590.457829021835,18.30209164592972,383.3251666521318,961.4203055454736,796.3142759980724,30.631752095331315,1121.147746241157
38.325326096231265,31.11488706361303,101.87853036234038,443.3417420660222,123.78499568571848,156.71392017649032,70.20442292225879,359.64410860279037,226.226322595358,427.0306489186719,81.6136756262817,60.8438674384123,47.85968730767994,131.04163447386142,143.11124419027533,12.358433407671782,120.86944756358135,154.36051343177695,2.775800990414378,136.7005883814431,291.772038907263,247.8639692275352,5.234762381158791,390.38779320357867
2.9832535405284433,6.079958331512098,22.437721095228685,19.835657805328257,13.13960398181202,52.070468822293684,13.303673495627852,238.33897447570342,104.39042462445167,3.429379425174557,103.6344597889288,43.77280905445639,27.949762603879673,93.97920049332606,58.44212617647939,0.0,0.9001082136199693,0.0,0.0,26.898018692630984,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.2913054291741,0.0,0.0,11.353799003098976,0.0,0.0,34.27129778545839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348466112887486,0.0,13.047024830074982,0.0,0.0,0.0,2.387817250733962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.995620562268886
61.23914705583215,81.29097103371444,168.27043771995517,601.3207582793196,215.82516187386312,239.20546274958633,110.80212330564359,118.41329574978235,185.67176271600917,577.4102187920345,35.778235739018534,68.09234309950764,68.80258360444219,38.46772815091268,201.7860549127059,43.243264177142514,228.65676894509093,308.6572390328564,11.966220514294402,166.33362639971938,482.23868029127493,396.78185058109216,20.185701182056032,536.833823196639
147.17494183016314,209.9079496091642,418.06018132809675,1393.999403707203,528.130099546756,602.761085024724,272.07460129389375,285.6788706423915,451.24233702541864,1325.1780855233515,129.27704989121085,184.26832605951037,181.97472978742718,96.85747572919784,513.0297955792672,107.60087557677896,555.7563665188362,742.2359684627074,28.431113523413334,393.64307694485944,1129.6324951881938,924.0559000399754,46.926713577234835,1219.1042956138658
253.37012615030923,377.7040124825052,738.0563740045875,2341.911747768108,920.1174008840778,1077.9086663209564,476.6203541606719,549.9513996506147,805.6451231968804,2207.34790618226,294.5887520739598,349.5632254559235,337.38112857974653,194.09219990749483,925.6529516634234,187.4439408686172,961.0347897435117,1270.7288194320695,47.55590064896046,675.6430929431615,1901.9029889796361,1549.6108835665123,77.11270251257999,2010.5884841198167
278.0025249066577,426.2497506497252,822.6334049250821,2527.7209581353145,1017.4228548036631,1210.4708962310606,528.651730391721,636.8869659085225,901.3137256107549,2368.9350619077386,371.82930534876186,405.56676924203816,386.80625914517793,229.3668497366252,1044.718688498837,207.5533666524917,1057.9689536922453,1390.2944907301062,51.32791282508278,739.1244718609707,2057.299708976363,1671.651434502452,82.23637542413394,2143.492099299756
285.1360702533867,435.9865194874505,843.6428866857498,2596.637110373393,1042.8552649496073,1242.2816735753506,542.3322040547935,672.6530603702527,931.9710758590834,2433.5738241102454,385.8212598047418,417.4151879867306,397.2210865773331,242.56800694271516,1072.9455336059661,211.91550448684853,1083.6661058549214,1423.3354784367011,52.32135629911667,760.2472051634767,2109.1207775530884,1714.225676473278,83.8280472065366,2201.4973163707964
292.2696156001158,445.72328832517576,864.652368446417,2665.553262611472,1068.287675095551,1274.0924509196404,556.0126777178659,708.4191548319825,962.6284261074118,2498.2125863127526,399.813214260722,429.26360673142307,407.63591400948815,255.7691641488051,1101.1723787130957,216.27764232120543,1109.3632580175974,1456.376466143296,53.314799773150575,781.3699384659828,2160.941846129814,1756.7999184441046,85.41971898893925,2259.502533441837
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352.3460139652226,513.0111019275749,1029.42839722686,3297.4107544842836,1273.0891106522758,1518.7080772587208,666.328416123966,1039.9920464237523,1228.5483000895676,3103.697194472801,486.79696845783644,513.2553780081375,481.53300261913756,374.8711176804254,1316.5107005224634,248.23140855434363,1317.9645964194665,1729.9972943469597,61.44662616284504,968.0990716927059,2621.558094948196,2140.764452132897,99.38053733456684,2815.2700608662417
327.35143307956014,466.82592550195614,947.5622824807281,3097.8832389271806,1176.4576701710137,1393.257776489581,615.3703247967167,972.2549426042591,1140.7759079859222,2925.1634700409645,425.89836551385895,464.05024394361743,436.82678724246813,347.97681967913746,1205.5085016574353,227.91828895083967,1219.951137856693,1606.073411191063,57.186245201654835,904.1086880043199,2454.160273850372,2007.8271123500383,93.17270541444114,2662.4191648684605
288.4622192872708,398.00254048679415,823.5618171887417,2776.67324984928,1028.1329299992522,1205.444693877456,537.5942871739151,877.0272145204523,1009.3033271395552,2633.665701403795,344.2708648382883,393.3985777156659,371.6867659220875,310.9623252042433,1040.565747053657,196.7441677054443,1068.2755901900157,1412.0302209176496,50.3106762032561,804.1128405232796,2185.856442706958,1793.4208317862185,82.85228645860664,2408.3029418602705
258.2192085761981,351.49164808255824,733.8141549232558,2502.20503331564,917.3468465209606,1073.1239772952943,479.9565428074297,805.3791190173396,910.2460281552281,2376.718576858127,302.43485973778274,348.69987955900876,329.2222397465624,285.04180078630486,926.1921148380729,174.20917653209057,953.2351452070928,1261.0933055448884,44.77230847948322,723.5655627363018,1962.7414595646328,1612.1849862437505,73.9996618655874,2176.1512311254305
240.83562701276853,328.32474005588176,685.7134221107552,2331.8737206251367,855.997178670129,1004.3079543806184,448.323891888561,767.0337323220735,855.5853608055049,2213.522155789884,290.0635155186807,328.47999545532605,309.1364218260132,272.23494918053433,867.8308464191526,162.07076313524885,888.5152558985923,1174.1027550458064,41.46248958734991,675.9875691011744,1826.8564586812352,1500.40621157528,68.43687529720711,2024.903320443948
261.0449538860899,382.2967958422467,767.9534484574928,2434.650238745692,944.9679342519055,1138.8966057869777,496.3891814092471,831.1973759590478,935.6079498099771,2285.861516085957,392.15266942489285,393.15800350126295,365.0675121380791,302.22445484068487,991.2499914962106,182.42187539712432,974.4968667653001,1273.7274621337476,44.38695583172863,721.4371090535923,1927.2618973700726,1572.9840696993829,71.37272038815125,2066.0433274032175
244.72065390705427,346.81957400617097,708.8685742572153,2323.123464709384,878.3433874611411,1044.916154860823,460.63252237755034,774.6619804038685,871.6062844490534,2192.890713859453,331.67120421250866,351.5704396001743,328.6614987051209,278.3679633130033,906.2155223699325,168.21485343551177,908.7774793064303,1194.2113120953668,41.937658907746915,680.8665671578603,1830.7114703178383,1498.6277566974838,68.29326150373431,1993.9205704158442
230.78651299707894,312.8454109814906,653.7483816557934,2241.1073792823922,818.9529387478152,953.9998878375802,427.939611154038,702.9911842743932,806.2832165549314,2130.948939021288,259.54222788184774,307.10943900510597,291.1592715055848,247.78113337283955,822.0722887587914,155.93783325987374,852.208841318972,1129.3035839758081,40.34569257022539,645.8260734429073,1759.7602093133676,1445.9219695192469,66.83694338065669,1953.7901949855793
259.47495248192854,363.8944744420065,744.8270316141711,2477.191674739102,928.4851980486355,1091.1313989876935,485.0463874334794,760.7876355875313,898.2881427368632,2345.626467000475,315.45704010127463,357.6136153618388,338.34077340458424,270.26205875396505,941.8979678961955,179.42722666617965,964.816851424471,1274.117252520046,45.63564921717964,718.4193641069712,1959.2931179856225,1605.2867701373966,74.8350536857379,2141.7218691708363
287.6100152139642,407.3923990101649,828.1529296793758,2731.7868492364214,1031.6591407361577,1213.5365966436946,538.5379867682657,820.2252515354576,987.5752383602613,2584.165911319625,352.08333998939327,398.3557116174052,377.4168901471493,291.5984816442197,1047.355956985496,200.69409987792,1072.2839269485191,1415.5035918544206,50.912824016970646,792.6437219982137,2167.652290075704,1774.448216677958,83.28643339433994,2357.6360109182924
325.2002800874702,475.81767263625306,949.5653379978626,3035.62157885858,1176.2399816013888,1398.033813285783,614.3389536473834,908.0247961999597,1113.5250890686682,2858.0531520482978,434.83657624002916,468.63533391665106,442.13470261238535,326.22480617606965,1209.6183579774677,231.45584719535694,1219.9181092989502,1603.7081330284868,57.5948902899952,888.1299671733159,2423.9249532202043,1978.4551682631286,93.20108271298966,2594.621858199832
349.3379783739456,523.6174390269747,1032.7282225317485,3216.882480516078,1271.7469562630938,1528.5786696739494,665.4564670224403,994.5479105258086,1207.8872280940275,3015.322683932786,511.74884990855713,524.0509566889583,490.95453346672474,361.37842179751965,1326.9871395701198,251.17474499605888,1314.9404753189979,1720.7043677960426,61.262347565421386,950.3518048860241,2575.510394743598,2097.393854210697,98.15309324815986,2723.5442700101385
358.8493721695833,536.599797477274,1060.7408648793023,3308.7706835001745,1305.6568364576824,1570.9930394663322,683.6970985732019,1042.2360364747774,1248.7636950917945,3101.5077002027874,530.4047891831955,539.8488483485469,504.84097004293017,378.9799647389713,1364.6229330462888,256.99092877520087,1349.2033448692296,1764.7590180714983,62.58693886413312,978.515449289363,2644.605152845892,2154.159510171793,100.2753222913632,2800.8845594381846
368.3607659652226,549.582155927575,1088.7535072268602,3400.658886484284,1339.566716652276,1613.4074092587207,701.937730123966,1089.9241624237527,1289.6401620895676,3187.6927164728013,549.0607284578365,555.6467400081375,518.7274066191376,396.58150768042543,1402.258726522463,262.8071125543436,1383.4662144194665,1808.8136683469597,63.91153016284504,1006.6790936927058,2713.6999109481953,2210.9251661328976,102.39755133456683,2878.224848866242
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
